Datetime,realized_price,median_price,downside_q_0.05,upside_q_0.95,downside_risk_vs_median,upside_potential_vs_median,band_width
2017-05-01 00:00:00,34.5,33.95904308650559,25.886416461230127,41.92835034733492,8.072626625275461,7.969307260829332,16.041933886104793
2017-05-01 01:00:00,29.18,30.64474597038787,25.240382235495243,36.21290228520924,5.404363734892627,5.568156314821369,10.972520049713996
2017-05-01 02:00:00,29.2,30.178598272378544,23.180913266110252,37.05118059368648,6.997685006268291,6.872582321307938,13.87026732757623
2017-05-01 03:00:00,29.15,29.73346470214486,22.43489030446776,37.371753125476694,7.2985743976771005,7.638288423331833,14.936862821008933
2017-05-01 04:00:00,29.23,29.019008562433484,21.550842686020868,35.878531752153776,7.468165876412616,6.859523189720292,14.327689066132908
2017-05-01 05:00:00,30.01,28.595846548773896,20.936756640092437,36.08650563702073,7.659089908681459,7.490659088246833,15.149748996928292
2017-05-01 06:00:00,34.01,30.460812064816597,22.50114276367624,37.910869896726894,7.959669301140359,7.450057831910296,15.409727133050655
2017-05-01 07:00:00,34.98,31.240143418546324,21.8993253430485,40.01345491945321,9.340818075497825,8.773311500906885,18.11412957640471
2017-05-01 08:00:00,36.45,33.38196453233765,24.17928648919325,42.2011643494623,9.202678043144399,8.819199817124655,18.021877860269054
2017-05-01 09:00:00,36.48,37.59106223221275,27.232523879445786,47.28865462982625,10.358538352766963,9.697592397613498,20.05613075038046
2017-05-01 10:00:00,36.49,38.18855069410939,29.653021588287494,46.41845541660922,8.535529105821894,8.229904722499832,16.765433828321726
2017-05-01 11:00:00,36.48,38.426963015487416,28.78122394858792,47.76573198716871,9.645739066899495,9.33876897168129,18.984508038580785
2017-05-01 12:00:00,40.01,39.034165166284396,28.404871059189475,49.59716145284387,10.629294107094921,10.562996286559475,21.192290393654396
2017-05-01 13:00:00,40.61,42.550761474230114,33.42165905519273,49.65021766554454,9.129102419037388,7.099456191314424,16.22855861035181
2017-05-01 14:00:00,39.9,39.47580923127655,27.172005593988608,50.12959899281532,12.303803637287942,10.653789761538768,22.95759339882671
2017-05-01 15:00:00,36.43,34.960670491740615,24.699941827895874,44.99701755880224,10.260728663844741,10.036347067061627,20.297075730906368
2017-05-01 16:00:00,34.01,33.38074623108569,22.2890945172493,42.22294036375488,11.091651713836388,8.842194132669192,19.93384584650558
2017-05-01 17:00:00,34.98,35.22613107314368,26.221509906816557,44.284627645463615,9.00462116632712,9.058496572319939,18.06311773864706
2017-05-01 18:00:00,36.45,36.043585663842265,25.167376855263417,45.684525327537145,10.876208808578848,9.64093966369488,20.51714847227373
2017-05-01 19:00:00,42.0,37.797021930727325,28.391663203409255,46.98948910331254,9.40535872731807,9.192467172585218,18.597825899903288
2017-05-01 20:00:00,49.54,44.05753633692243,35.51790243442098,52.42603851503824,8.53963390250145,8.368502178115811,16.90813608061726
2017-05-01 21:00:00,56.5,49.053094447494544,41.27398754440452,57.19276276079724,7.779106903090025,8.139668313302693,15.918775216392717
2017-05-01 22:00:00,57.01,50.7151725760441,44.48839160025931,56.48398064177313,6.226780975784784,5.768808065729033,11.995589041513817
2017-05-01 23:00:00,53.34,45.2661936004362,38.628335773929614,52.02203877091023,6.63785782650659,6.755845170474025,13.393702996980615
2017-05-02 00:00:00,52.15,49.07901908674745,42.01385667584326,55.85323517295388,7.065162410904193,6.77421608620643,13.839378497110623
2017-05-02 01:00:00,51.23,43.49633518219636,36.263445867224,50.33347409500976,7.232889314972361,6.837138912813401,14.070028227785762
2017-05-02 02:00:00,50.84,42.26533908861326,36.19567574397344,48.7691650394953,6.069663344639821,6.503825950882039,12.57348929552186
2017-05-02 03:00:00,49.54,41.19603262583601,35.30384784327825,47.35699780739712,5.892184782557763,6.16096518156111,12.053149964118873
2017-05-02 04:00:00,48.72,41.64643716225146,36.14942870532256,46.95167879813676,5.497008456928896,5.305241635885302,10.802250092814198
2017-05-02 05:00:00,49.54,42.93977490083747,35.5459851786089,50.20638182630653,7.3937897222285685,7.266606925469063,14.660396647697631
2017-05-02 06:00:00,51.23,45.85468305514556,38.88348504600233,53.441019161756365,6.9711980091432295,7.586336106610808,14.557534115754038
